732,2621
408,2833
416,2800
291,2836
144,2773
134,2787
126,2800
135,2847
206,2894
334,2892
412,2887
495,2891
596,2841
352,2766
368,2736
247,2765
113,2708
98,2722
91,2737
87,2776
146,2817
265,2821
354,2815
431,2809
534,2743
471,2666
483,2637
318,2683
136,2617
116,2636
111,2648
112,2697
203,2747
344,2747
471,2740
619,2755
738,2672
574,2713
579,2682
449,2719
302,2675
293,2684
282,2695
286,2737
350,2772
468,2765
569,2767
637,2783
763,2725
585,2715
589,2691
500,2728
385,2714
384,2727
379,2736
385,2763
434,2781
528,2766
588,2755
643,2764
735,2726
479,2635
487,2586
302,2656
120,2587
72,2610
51,2632
54,2682
172,2751
354,2747
484,2706
617,2696
769,2599
455,2623
467,2575
300,2623
123,2553
102,2579
88,2589
89,2645
180,2687
338,2695
462,2685
569,2688
721,2631
441,2773
454,2735
277,2777
101,2677
77,2694
68,2704
63,2766
165,2838
316,2845
445,2846
554,2837
713,2737
470,2669
490,2622
305,2667
135,2572
105,2595
100,2617
104,2667
188,2729
345,2750
468,2761
594,2760
747,2686
445,2627
462,2582
272,2627
122,2572
95,2583
79,2591
78,2646
177,2705
320,2696
436,2682
562,2682
721,2628
465,2747
468,2712
346,2776
218,2746
205,2767
197,2778
205,2820
271,2844
407,2821
480,2804
574,2797
669,2724
455,2596
462,2565
301,2610
151,2563
125,2571
105,2573
107,2639
205,2690
341,2676
465,2660
572,2656
740,2593
507,2607
535,2575
364,2619
232,2570
212,2582
199,2598
194,2647
281,2686
414,2678
517,2658
609,2664
745,2602
337,2644
359,2618
230,2638
129,2578
109,2588
106,2599
101,2640
159,2681
271,2687
339,2688
423,2709
537,2672
597,2682
608,2650
481,2695
338,2666
321,2677
321,2691
329,2738
409,2761
526,2740
604,2724
679,2735
801,2689
349,2820
359,2799
261,2830
169,2799
158,2810
159,2822
158,2852
206,2878
311,2870
369,2858
427,2869
518,2840
399,2740
403,2694
238,2754
91,2728
69,2746
64,2761
68,2808
155,2843
282,2834
405,2788
504,2776
657,2704
333,2740
342,2700
187,2750
74,2701
50,2720
47,2737
47,2778
112,2821
236,2813
336,2798
423,2804
555,2753
395,2671
406,2635
256,2683
85,2642
65,2666
59,2674
65,2725
154,2753
308,2743
405,2723
507,2712
640,2650
430,2718
457,2676
265,2709
104,2645
87,2661
75,2669
74,2718
175,2765
311,2781
438,2774
536,2768
702,2667
393,2700
416,2669
254,2694
97,2631
78,2647
68,2657
69,2704
148,2748
285,2758
398,2763
491,2755
616,2688
461,2621
484,2596
313,2622
136,2560
118,2583
107,2597
113,2642
208,2681
350,2696
466,2688
552,2696
677,2660
469,2634
486,2596
317,2625
143,2567
125,2583
110,2596
105,2642
197,2685
353,2698
466,2688
578,2681
730,2604
459,2596
470,2566
300,2601
114,2536
97,2554
88,2567
82,2609
193,2665
350,2672
467,2664
594,2646
702,2587
460,2654
469,2620
325,2650
156,2594
137,2614
128,2627
125,2669
214,2712
363,2717
460,2704
545,2690
666,2643
416,2765
444,2733
264,2768
84,2719
67,2734
60,2739
66,2788
161,2826
308,2828
424,2828
536,2829
673,2777
497,2807
514,2780
364,2793
168,2727
156,2745
155,2752
156,2802
250,2847
395,2857
496,2868
589,2877
746,2806
493,2663
504,2632
359,2673
155,2609
140,2636
142,2653
151,2696
250,2742
397,2731
510,2721
582,2712
708,2617
437,2640
447,2614
279,2638
89,2585
74,2608
70,2615
78,2664
176,2700
331,2708
424,2702
538,2695
655,2634
431,2627
449,2595
256,2625
104,2582
90,2598
78,2604
81,2647
164,2685
313,2691
423,2689
524,2691
689,2633
519,2674
535,2638
353,2652
231,2588
211,2612
201,2621
201,2668
272,2697
414,2724
510,2726
625,2717
724,2655
409,2738
450,2699
265,2691
117,2576
95,2594
82,2609
66,2666
145,2745
281,2783
411,2802
525,2805
680,2701
434,2652
463,2615
279,2657
122,2588
102,2614
94,2629
96,2681
174,2728
318,2734
452,2728
563,2717
711,2623
469,2751
490,2706
302,2751
133,2677
107,2704
96,2717
94,2777
191,2822
331,2828
480,2825
577,2825
755,2745
428,2594
463,2559
279,2580
117,2484
88,2511
81,2518
80,2569
156,2627
296,2651
435,2674
577,2685
733,2599
477,2655
493,2613
320,2659
138,2609
116,2635
107,2650
103,2711
201,2738
347,2732
477,2717
598,2708
739,2603
417,2703
437,2664
268,2690
115,2582
92,2602
67,2619
58,2677
148,2739
286,2775
410,2776
538,2779
673,2706
472,2699
488,2661
320,2683
166,2593
145,2616
136,2627
131,2683
219,2734
362,2761
474,2756
577,2755
710,2653
481,2752
511,2714
351,2752
171,2679
148,2701
134,2718
126,2776
224,2838
384,2837
504,2825
599,2817
761,2716
494,2736
513,2699
348,2729
199,2664
177,2687
161,2696
153,2756
243,2803
385,2808
500,2802
613,2802
756,2701
459,2764
474,2704
291,2760
126,2662
96,2697
82,2725
89,2787
173,2833
327,2854
465,2837
566,2832
732,2694
557,2704
575,2669
414,2694
258,2633
242,2647
227,2658
222,2701
304,2750
435,2763
552,2765
672,2768
794,2688
397,2792
409,2756
257,2789
106,2713
86,2735
67,2751
67,2805
156,2846
288,2844
418,2849
532,2850
628,2745
501,2689
518,2662
358,2672
208,2579
187,2594
170,2612
162,2660
240,2719
376,2743
493,2764
629,2778
746,2692
516,2747
530,2705
386,2755
213,2687
185,2716
181,2731
181,2786
271,2816
424,2817
534,2803
597,2800
741,2687
552,2719
557,2681
410,2734
247,2672
227,2701
219,2716
214,2769
295,2807
438,2802
549,2791
666,2773
769,2672
478,2732
492,2704
338,2721
178,2637
154,2652
140,2667
128,2721
217,2775
369,2793
484,2801
586,2796
714,2706
448,2723
484,2683
308,2703
155,2609
130,2631
111,2649
102,2703
201,2756
337,2781
453,2787
553,2803
701,2712
452,2744
458,2706
263,2714
140,2626
115,2650
101,2664
88,2726
181,2784
318,2802
441,2804
564,2819
696,2712
458,2730
474,2694
293,2714
140,2621
123,2646
107,2656
103,2705
187,2764
327,2784
442,2805
565,2804
700,2714
448,2729
462,2691
304,2725
127,2656
103,2683
95,2703
102,2754
192,2799
335,2801
445,2796
573,2790
690,2682
413,2710
417,2666
252,2714
84,2650
66,2673
55,2687
49,2750
144,2787
279,2792
411,2772
536,2774
658,2676
375,2629
400,2587
235,2591
117,2494
98,2506
82,2508
63,2558
128,2621
254,2671
371,2688
456,2713
620,2631
497,2697
506,2649
335,2690
161,2616
141,2640
126,2656
122,2714
212,2754
364,2779
490,2767
621,2747
738,2639
515,2703
521,2662
320,2677
174,2592
148,2619
142,2634
137,2693
224,2739
380,2766
507,2777
636,2784
771,2682
451,2728
481,2693
310,2693
162,2592
138,2611
118,2620
104,2670
187,2734
323,2774
446,2789
546,2807
709,2762
478,2861
495,2823
330,2826
186,2734
165,2753
156,2766
149,2813
228,2859
348,2892
468,2909
572,2920
700,2837
388,2707
408,2666
256,2698
96,2650
78,2667
65,2679
68,2734
148,2772
282,2773
395,2771
502,2785
635,2669
509,2723
521,2686
364,2731
220,2685
200,2708
192,2721
195,2769
274,2792
407,2795
516,2788
604,2776
733,2684
462,2692
483,2647
301,2686
155,2600
128,2627
109,2649
113,2708
198,2753
341,2775
475,2774
560,2772
740,2672
419,2817
444,2766
263,2808
97,2736
74,2759
61,2774
57,2834
143,2873
298,2887
423,2887
527,2885
705,2786
457,2788
478,2735
310,2763
167,2656
145,2678
130,2686
123,2746
205,2799
331,2838
439,2856
554,2878
718,2811
492,2708
509,2674
354,2701
217,2629
203,2647
188,2652
185,2700
254,2750
382,2769
488,2774
585,2780
731,2702
485,2763
494,2712
325,2771
153,2701
137,2727
124,2747
134,2799
228,2850
381,2854
496,2851
651,2841
764,2753
483,2665
498,2625
323,2658
188,2579
166,2606
147,2620
148,2671
229,2722
370,2732
479,2730
611,2720
726,2633
476,2783
484,2747
310,2783
158,2738
137,2759
125,2766
126,2817
218,2855
362,2854
470,2842
541,2838
699,2745
490,2848
502,2807
334,2839
198,2762
178,2785
160,2797
157,2850
243,2900
380,2913
486,2908
583,2907
724,2826
470,2797
490,2748
303,2792
140,2740
124,2758
110,2766
106,2821
200,2866
348,2878
470,2859
574,2871
737,2782
470,2615
491,2569
322,2610
180,2562
161,2581
142,2593
146,2641
227,2676
369,2677
483,2662
585,2666
723,2586
441,2715
464,2669
262,2708
69,2639
51,2668
43,2683
52,2738
155,2784
314,2794
452,2798
545,2805
743,2693
474,2682
499,2637
319,2655
169,2584
147,2602
131,2616
129,2664
206,2714
355,2730
479,2736
588,2731
734,2668
503,2707
519,2658
357,2719
223,2677
195,2703
179,2722
190,2772
267,2795
406,2781
511,2758
605,2755
743,2667
440,2711
454,2660
263,2706
84,2632
54,2663
46,2677
57,2734
150,2778
313,2793
441,2781
551,2788
715,2673
502,2673
512,2642
360,2657
220,2588
204,2610
189,2620
182,2663
259,2707
393,2720
500,2732
582,2741
716,2671
463,2767
468,2721
318,2772
135,2717
112,2735
97,2746
97,2806
194,2842
347,2850
477,2832
588,2818
734,2716
463,2656
475,2604
309,2672
140,2628
119,2653
106,2665
117,2719
209,2748
363,2748
487,2738
599,2725
723,2618
491,2657
512,2614
326,2661
138,2610
122,2629
117,2642
118,2690
207,2734
364,2736
489,2724
604,2715
766,2637
443,2671
460,2608
280,2686
103,2611
77,2648
68,2666
74,2733
172,2778
326,2793
464,2765
609,2745
797,2608
484,2762
503,2717
312,2757
129,2706
115,2732
105,2751
117,2797
220,2844
365,2840
489,2832
610,2812
755,2739
526,2712
538,2656
365,2700
203,2568
175,2596
145,2643
143,2710
229,2761
378,2782
518,2782
656,2795
805,2673
498,2695
521,2656
346,2711
172,2655
157,2685
150,2702
166,2749
256,2779
397,2779
499,2759
618,2749
757,2672
442,2767
443,2717
271,2782
103,2741
70,2768
53,2788
64,2832
170,2870
328,2869
445,2844
584,2827
738,2722
525,2708
529,2662
389,2723
188,2659
171,2683
161,2710
176,2766
273,2808
433,2810
535,2789
652,2783
808,2680
427,2741
440,2693
263,2742
121,2667
91,2692
71,2706
72,2756
159,2797
311,2822
424,2801
555,2796
688,2719
374,2652
391,2617
244,2652
111,2610
99,2624
86,2639
86,2678
152,2712
290,2719
377,2700
446,2700
586,2634
522,2670
547,2638
396,2667
243,2599
223,2624
218,2640
219,2682
297,2723
437,2736
526,2731
604,2728
719,2662
381,2689
393,2650
252,2697
90,2633
72,2653
59,2667
54,2716
145,2758
304,2763
406,2760
492,2761
666,2685
456,2691
478,2652
306,2686
148,2593
125,2609
107,2622
102,2677
187,2732
333,2758
469,2764
571,2762
734,2685
426,2655
451,2620
269,2683
79,2638
67,2674
64,2689
78,2736
167,2761
327,2748
432,2724
561,2697
698,2617
434,2771
454,2729
264,2764
85,2696
60,2724
51,2735
61,2783
152,2831
310,2848
432,2840
534,2836
678,2764
421,2791
447,2751
285,2774
119,2704
100,2725
92,2734
94,2780
178,2823
316,2841
421,2846
521,2830
646,2754
457,2674
479,2639
318,2685
158,2612
142,2636
126,2668
133,2723
217,2750
363,2744
461,2738
555,2735
742,2663
416,2635
433,2605
283,2641
85,2572
65,2598
52,2612
64,2665
165,2692
318,2699
437,2691
540,2689
710,2641
409,2669
435,2633
254,2672
103,2627
86,2644
70,2656
70,2702
164,2734
310,2741
418,2733
504,2726
634,2641
440,2709
469,2668
301,2718
120,2646
98,2670
86,2689
87,2738
186,2786
344,2789
458,2771
554,2761
695,2623
442,2670
481,2620
316,2682
104,2609
80,2643
72,2666
75,2716
176,2758
343,2760
463,2742
566,2728
731,2591
465,2764
481,2711
285,2764
124,2696
101,2710
74,2727
80,2787
177,2838
336,2842
476,2841
557,2830
715,2713
426,2619
459,2573
244,2617
85,2549
71,2573
53,2588
49,2644
159,2696
306,2707
431,2693
550,2699
723,2586
461,2801
486,2755
281,2812
61,2765
50,2788
52,2821
69,2875
180,2907
331,2889
461,2867
561,2876
757,2811
449,2605
478,2562
315,2611
115,2577
100,2592
87,2609
94,2655
190,2690
350,2679
467,2669
577,2658
709,2556
486,2723
496,2668
299,2717
131,2642
109,2672
100,2686
102,2737
189,2779
337,2791
478,2777
647,2763
746,2653
454,2683
470,2635
281,2676
86,2585
65,2612
58,2637
57,2700
155,2748
311,2756
448,2752
552,2731
732,2615
430,2711
447,2660
266,2706
93,2652
77,2670
68,2686
71,2737
154,2779
293,2793
422,2784
545,2776
688,2691
486,2698
503,2655
347,2714
162,2675
148,2696
140,2711
146,2757
239,2786
385,2781
489,2764
569,2755
709,2653
439,2638
469,2587
264,2656
62,2584
46,2611
34,2630
38,2690
143,2736
304,2742
461,2722
591,2717
761,2592
453,2670
473,2619
309,2667
121,2612
104,2633
92,2646
93,2709
184,2744
345,2743
459,2727
567,2728
731,2610
450,2648
465,2600
269,2650
85,2603
65,2633
47,2655
61,2703
159,2733
325,2729
455,2714
549,2712
733,2584
454,2704
464,2666
293,2717
112,2660
92,2689
87,2710
88,2755
186,2788
335,2793
456,2765
552,2767
701,2665
457,2582
465,2545
316,2589
155,2541
138,2567
123,2582
132,2631
219,2657
362,2651
457,2629
559,2631
676,2523
438,2789
468,2742
294,2798
127,2752
103,2768
86,2778
86,2828
177,2869
329,2873
447,2865
547,2875
704,2776
419,2739
451,2708
299,2741
122,2666
98,2687
103,2707
101,2747
186,2808
336,2815
441,2801
543,2792
669,2706
473,2673
487,2640
323,2681
139,2628
126,2651
115,2669
119,2719
215,2750
370,2743
475,2734
570,2724
742,2626
431,2626
445,2586
292,2623
116,2556
98,2573
80,2586
73,2635
164,2690
319,2688
444,2686
533,2696
673,2593
454,2610
474,2562
296,2610
101,2563
85,2592
77,2605
73,2653
179,2690
330,2688
459,2664
555,2664
727,2541
423,2692
447,2659
282,2677
139,2585
121,2604
105,2619
96,2664
178,2717
308,2742
421,2748
515,2764
674,2699
419,2717
450,2683
283,2706
130,2642
108,2655
98,2665
88,2717
177,2766
313,2782
430,2781
531,2785
688,2688
429,2746
454,2704
260,2745
60,2677
40,2698
32,2714
36,2767
132,2817
300,2828
443,2817
549,2806
710,2694
412,2712
434,2666
247,2719
52,2676
29,2706
19,2718
32,2769
139,2793
277,2795
416,2779
543,2790
706,2666
438,2760
465,2723
309,2758
134,2662
115,2688
103,2717
99,2767
189,2821
352,2837
464,2829
574,2836
733,2714
460,2721
478,2671
312,2713
125,2640
108,2664
99,2678
101,2732
190,2774
340,2789
471,2775
562,2775
723,2671
401,2728
425,2695
251,2728
77,2665
55,2694
47,2706
53,2758
133,2796
295,2805
410,2790
532,2783
664,2688
477,2614
495,2583
331,2627
153,2589
135,2609
123,2619
123,2667
216,2698
382,2703
485,2681
583,2670
721,2580
444,2580
474,2536
292,2594
115,2547
98,2565
97,2578
108,2630
192,2666
342,2664
462,2645
531,2658
695,2574
391,2716
397,2644
230,2832
16,2900
22,2937
18,2961
56,3009
193,2980
333,2884
465,2791
562,2728
715,2550
457,2655
501,2611
341,2656
185,2603
171,2621
157,2650
163,2690
237,2720
375,2722
475,2710
580,2715
732,2642
413,2600
459,2545
249,2634
78,2602
44,2631
29,2654
44,2713
153,2743
309,2714
453,2683
544,2684
755,2572
412,2713
438,2665
259,2793
22,2804
20,2837
14,2885
46,2931
177,2943
338,2862
473,2778
565,2731
733,2553
452,2673
483,2644
355,2681
226,2622
208,2642
198,2667
205,2714
263,2746
396,2744
475,2734
542,2745
693,2673
524,2690
552,2656
377,2698
224,2643
204,2663
196,2687
198,2739
277,2777
421,2768
536,2763
607,2765
789,2703
423,2648
459,2591
267,2658
74,2580
53,2616
41,2624
62,2689
154,2731
317,2732
456,2725
534,2728
720,2644
445,2749
479,2698
290,2769
89,2700
61,2725
54,2741
73,2806
182,2847
344,2844
477,2828
570,2818
731,2713
410,2693
421,2616
266,2779
31,2815
16,2848
20,2877
61,2930
185,2919
359,2847
490,2763
579,2708
694,2501
463,2657
507,2606
304,2650
125,2557
96,2585
89,2599
92,2659
190,2718
343,2729
485,2737
572,2761
800,2727
435,2711
470,2663
303,2715
159,2668
142,2689
130,2715
138,2756
213,2796
358,2789
468,2778
546,2772
716,2664
335,2628
373,2596
211,2635
91,2583
74,2595
63,2610
62,2655
123,2693
249,2700
338,2697
419,2706
572,2605
465,2645
491,2581
326,2685
161,2645
131,2675
130,2697
141,2747
239,2784
396,2749
515,2722
591,2701
715,2564
472,2659
496,2628
388,2673
286,2661
277,2675
269,2682
278,2716
324,2732
428,2727
498,2707
547,2699
654,2623
422,2642
472,2586
282,2659
103,2605
87,2621
67,2636
69,2690
171,2738
340,2737
460,2734
560,2748
755,2634
393,2663
431,2612
269,2682
107,2634
88,2659
76,2669
81,2722
166,2761
319,2756
438,2742
510,2738
713,2620
388,2723
406,2646
251,2825
38,2863
37,2903
31,2934
63,2980
195,2970
351,2872
475,2776
550,2725
678,2477
433,2726
468,2692
327,2720
228,2680
213,2697
204,2720
218,2764
264,2786
381,2777
452,2778
502,2774
651,2734
430,2616
475,2556
283,2640
95,2591
58,2616
31,2637
51,2701
161,2747
335,2718
473,2697
574,2686
786,2599
432,2788
458,2720
286,2811
104,2769
87,2784
63,2803
83,2862
186,2898
352,2884
460,2869
539,2857
730,2768
385,2766
436,2718
246,2779
84,2716
62,2734
46,2746
58,2812
157,2856
299,2847
420,2827
504,2837
664,2729
387,2675
408,2604
250,2769
34,2812
22,2845
17,2876
53,2928
182,2913
340,2823
474,2736
550,2681
694,2485
396,2707
416,2661
263,2735
70,2676
53,2698
42,2717
47,2775
160,2820
321,2809
443,2791
526,2769
695,2630
451,2661
493,2599
285,2684
80,2617
62,2639
44,2661
58,2723
170,2762
355,2756
499,2742
570,2745
773,2660
433,2708
476,2643
262,2731
44,2677
31,2705
28,2728
40,2791
150,2825
331,2816
483,2798
573,2781
775,2633
425,2629
461,2526
265,2648
38,2581
23,2620
13,2644
25,2707
144,2746
321,2729
470,2715
571,2690
784,2609
473,2669
499,2632
359,2669
239,2629
225,2647
216,2665
216,2698
274,2740
401,2736
483,2730
560,2730
691,2674
403,2681
406,2602
274,2790
33,2848
27,2884
19,2905
63,2955
210,2933
368,2825
487,2729
568,2654
688,2453
404,2728
442,2656
255,2734
69,2652
51,2676
31,2713
40,2770
138,2822
304,2816
444,2815
541,2808
759,2693
426,2646
471,2613
285,2653
108,2575
87,2603
77,2655
89,2707
168,2741
333,2735
453,2735
534,2741
749,2652
516,2628
551,2599
413,2631
292,2578
274,2592
264,2607
272,2651
326,2678
443,2685
522,2679
587,2684
695,2627
663,2765
685,2740
588,2767
487,2742
475,2756
469,2762
479,2793
518,2805
616,2807
676,2804
712,2803
791,2770
435,2698
479,2649
283,2697
112,2630
89,2645
84,2661
92,2709
178,2760
328,2772
447,2763
513,2759
675,2650
458,2702
499,2649
295,2739
115,2674
87,2698
64,2722
79,2783
184,2828
368,2816
499,2789
596,2782
800,2701
421,2600
493,2533
245,2602
66,2531
36,2561
29,2585
42,2645
141,2698
330,2702
477,2697
562,2691
801,2605
453,2695
505,2644
257,2705
29,2670
16,2708
14,2723
34,2774
148,2793
329,2796
476,2775
570,2773
793,2639
371,2720
445,2695
213,2612
128,2406
79,2431
60,2434
21,2499
79,2626
215,2735
338,2828
441,2886
713,2854
433,2702
494,2652
254,2679
77,2572
56,2602
42,2620
39,2688
136,2745
296,2782
452,2802
550,2803
792,2705
457,2756
528,2712
298,2731
128,2626
96,2652
81,2672
73,2734
164,2786
318,2824
452,2857
553,2870
813,2772
378,2644
426,2582
249,2672
72,2598
52,2637
41,2663
44,2727
159,2762
313,2755
450,2723
545,2705
723,2554
394,2743
457,2699
260,2727
81,2581
58,2610
43,2636
38,2703
118,2761
278,2809
428,2829
525,2844
737,2737
431,2680
455,2627
276,2680
98,2610
77,2635
57,2649
63,2708
161,2752
327,2761
443,2733
529,2744
732,2693
426,2682
466,2634
294,2681
154,2610
120,2640
110,2656
111,2704
192,2759
332,2755
453,2736
516,2740
684,2640
480,2728
517,2667
314,2740
112,2645
80,2680
67,2695
64,2759
175,2818
354,2840
511,2838
583,2833
823,2732
403,2741
453,2699
258,2716
105,2595
81,2624
65,2651
58,2713
143,2776
301,2816
430,2828
532,2836
764,2721
407,2661
452,2616
247,2666
94,2591
71,2621
56,2634
56,2689
142,2736
299,2741
425,2735
510,2735
692,2613
400,2776
466,2740
255,2743
75,2605
43,2640
26,2665
21,2723
119,2806
296,2857
435,2879
532,2887
770,2759
424,2698
490,2644
273,2686
88,2554
52,2597
34,2610
31,2684
140,2752
312,2786
461,2798
567,2814
818,2690
451,2746
500,2697
281,2731
99,2613
66,2645
51,2662
44,2729
150,2807
328,2831
480,2848
568,2852
789,2746
458,2792
520,2741
291,2787
97,2674
68,2707
54,2723
47,2797
158,2857
341,2882
486,2888
582,2898
782,2819
416,2730
476,2675
236,2713
82,2603
47,2638
32,2659
30,2725
119,2780
283,2819
442,2845
540,2847
781,2750
472,2727
507,2677
332,2717
205,2644
177,2671
164,2686
164,2738
237,2782
383,2796
483,2784
570,2790
723,2706
461,2614
490,2553
319,2623
132,2543
117,2561
99,2567
84,2630
186,2703
370,2691
475,2679
534,2689
773,2608
474,2709
519,2661
284,2704
92,2595
75,2630
65,2645
58,2713
157,2773
345,2793
490,2801
578,2817
808,2672
468,2641
508,2599
312,2633
122,2551
97,2580
83,2593
88,2653
184,2704
342,2726
485,2730
575,2737
764,2623
438,2754
507,2722
285,2730
122,2616
86,2649
72,2661
70,2729
165,2779
331,2830
469,2852
563,2853
771,2746
425,2682
491,2644
268,2631
100,2464
66,2491
47,2507
35,2577
116,2659
265,2720
421,2773
539,2801
777,2759
465,2702
503,2642
285,2697
98,2624
71,2656
61,2672
66,2732
173,2780
347,2792
478,2783
574,2793
772,2688
419,2672
484,2618
254,2660
73,2567
47,2601
39,2622
41,2686
145,2745
309,2758
466,2767
555,2759
783,2625
457,2670
511,2601
262,2668
53,2607
34,2650
25,2668
47,2732
160,2768
354,2768
499,2764
616,2749
832,2619
429,2750
482,2706
281,2748
114,2672
82,2708
71,2723
80,2779
170,2819
331,2834
451,2833
542,2843
750,2721
430,2676
493,2631
264,2638
83,2514
55,2541
45,2551
37,2613
129,2690
299,2759
443,2800
549,2821
788,2758
431,2751
483,2704
278,2747
133,2647
110,2672
98,2682
97,2746
181,2807
332,2832
454,2834
536,2850
751,2747
428,2639
476,2602
267,2631
80,2539
59,2562
50,2574
42,2635
138,2700
324,2735
470,2744
546,2743
765,2653
436,2682
481,2634
283,2682
103,2628
83,2656
82,2675
96,2730
187,2764
341,2779
456,2776
530,2783
756,2671
410,2751
473,2699
285,2762
73,2711
56,2740
42,2757
62,2813
176,2844
334,2848
481,2827
573,2833
798,2745
401,2776
460,2719
244,2794
53,2711
32,2745
23,2777
33,2847
141,2887
315,2884
458,2870
566,2852
746,2707
393,2726
452,2671
263,2698
114,2592
82,2616
64,2635
53,2701
135,2753
275,2789
405,2806
491,2831
722,2729
446,2834
465,2771
293,2861
119,2815
91,2847
84,2857
99,2926
207,2958
362,2937
487,2905
579,2882
716,2745
398,2681
455,2628
255,2683
62,2610
41,2640
29,2662
36,2724
138,2765
302,2760
444,2755
521,2756
764,2637
436,2579
477,2498
293,2607
60,2505
39,2534
21,2649
40,2713
164,2741
322,2715
480,2675
568,2669
775,2549
374,2701
376,2620
227,2822
40,2892
46,2924
43,2937
89,2987
207,2954
345,2855
460,2747
527,2706
680,2473
423,2636
465,2582
263,2657
97,2597
64,2629
52,2640
57,2708
145,2742
318,2750
442,2737
548,2725
730,2576
398,2752
417,2668
242,2850
24,2897
20,2941
19,2955
62,3003
189,2986
335,2901
475,2821
558,2771
702,2561
441,2688
474,2628
274,2686
81,2622
66,2647
54,2668
66,2729
163,2761
329,2768
463,2756
565,2744
729,2606
400,2744
442,2692
266,2770
80,2738
62,2769
62,2783
82,2833
178,2856
338,2842
445,2811
511,2805
675,2699
423,2680
453,2613
268,2678
97,2608
83,2636
72,2653
76,2713
173,2760
327,2772
460,2771
553,2780
744,2670
437,2756
485,2704
285,2761
105,2718
86,2741
73,2757
84,2810
183,2848
340,2848
472,2838
570,2816
715,2672
426,2713
476,2664
272,2719
73,2670
55,2700
43,2725
54,2776
158,2808
323,2807
450,2789
557,2777
742,2648
419,2737
460,2671
261,2745
42,2685
22,2719
20,2733
33,2800
145,2837
324,2848
459,2828
559,2821
768,2678
415,2720
455,2665
280,2751
69,2700
54,2732
56,2750
74,2805
169,2833
328,2819
445,2787
524,2771
697,2615
392,2691
448,2632
238,2720
54,2674
40,2706
28,2717
40,2779
133,2809
306,2805
446,2779
533,2764
739,2646
404,2778
451,2743
275,2784
75,2731
